g++ -o build/omp_qs -fopenmp qs/main.cpp --std=c++11
parallel tasks 4 cores
1000000, 8, 1, 0.136711
1000000, 8, 1, 0.133138
1000000, 8, 1, 0.130747
1000000, 8, 1, 0.134260
1000000, 8, 1, 0.129428
1000000, 8, 1, 0.140952
1000000, 8, 1, 0.133090
1000000, 8, 1, 0.137893
1000000, 8, 1, 0.141492
1000000, 8, 1, 0.131401
1000000, 8, 1, 0.135181
1000000, 8, 1, 0.133093
1000000, 8, 1, 0.133263
1000000, 8, 1, 0.133939
1000000, 8, 1, 0.135739
1000000, 8, 1, 0.137498
1000000, 8, 1, 0.131001
1000000, 8, 1, 0.136666
1000000, 8, 1, 0.129330
1000000, 8, 1, 0.132113
2000000, 8, 1, 0.252495
2000000, 8, 1, 0.258686
2000000, 8, 1, 0.255475
2000000, 8, 1, 0.255384
2000000, 8, 1, 0.256826
2000000, 8, 1, 0.260889
2000000, 8, 1, 0.258332
2000000, 8, 1, 0.255711
2000000, 8, 1, 0.258208
2000000, 8, 1, 0.258780
2000000, 8, 1, 0.263440
2000000, 8, 1, 0.260287
2000000, 8, 1, 0.261894
2000000, 8, 1, 0.262489
2000000, 8, 1, 0.264394
2000000, 8, 1, 0.260766
2000000, 8, 1, 0.258046
2000000, 8, 1, 0.266867
2000000, 8, 1, 0.260776
2000000, 8, 1, 0.263336
3000000, 8, 1, 0.386399
3000000, 8, 1, 0.390179
3000000, 8, 1, 0.393780
3000000, 8, 1, 0.394194
3000000, 8, 1, 0.395935
3000000, 8, 1, 0.399827
3000000, 8, 1, 0.406408
3000000, 8, 1, 0.401857
3000000, 8, 1, 0.400315
3000000, 8, 1, 0.406825
3000000, 8, 1, 0.402098
3000000, 8, 1, 0.404887
3000000, 8, 1, 0.399177
3000000, 8, 1, 0.409165
3000000, 8, 1, 0.395838
3000000, 8, 1, 0.391648
3000000, 8, 1, 0.402424
3000000, 8, 1, 0.396772
3000000, 8, 1, 0.401360
3000000, 8, 1, 0.405679
4000000, 8, 1, 0.534894
4000000, 8, 1, 0.527220
4000000, 8, 1, 0.527114
4000000, 8, 1, 0.521952
4000000, 8, 1, 0.521147
4000000, 8, 1, 0.523260
4000000, 8, 1, 0.522298
4000000, 8, 1, 0.516036
4000000, 8, 1, 0.519609
4000000, 8, 1, 0.523379
4000000, 8, 1, 0.521157
4000000, 8, 1, 0.533525
4000000, 8, 1, 0.531821
4000000, 8, 1, 0.523592
4000000, 8, 1, 0.513188
4000000, 8, 1, 0.518035
4000000, 8, 1, 0.524060
4000000, 8, 1, 0.517863
4000000, 8, 1, 0.520287
4000000, 8, 1, 0.530781
5000000, 8, 1, 0.660045
5000000, 8, 1, 0.685024
5000000, 8, 1, 0.674022
5000000, 8, 1, 0.659513
5000000, 8, 1, 0.660539
5000000, 8, 1, 0.669755
5000000, 8, 1, 0.677093
5000000, 8, 1, 0.696385
5000000, 8, 1, 0.678894
5000000, 8, 1, 0.671858
5000000, 8, 1, 0.663939
5000000, 8, 1, 0.669293
5000000, 8, 1, 0.681050
5000000, 8, 1, 0.668155
5000000, 8, 1, 0.654062
5000000, 8, 1, 0.663547
5000000, 8, 1, 0.663672
5000000, 8, 1, 0.661832
5000000, 8, 1, 0.675506
5000000, 8, 1, 0.683583
6000000, 8, 1, 0.811891
6000000, 8, 1, 0.812174
6000000, 8, 1, 0.830419
6000000, 8, 1, 0.817177
6000000, 8, 1, 0.816246
6000000, 8, 1, 0.810810
6000000, 8, 1, 0.823063
6000000, 8, 1, 0.817055
6000000, 8, 1, 0.819262
6000000, 8, 1, 0.811373
6000000, 8, 1, 0.807835
6000000, 8, 1, 0.821042
6000000, 8, 1, 0.814391
6000000, 8, 1, 0.822996
6000000, 8, 1, 0.810889
6000000, 8, 1, 0.819483
6000000, 8, 1, 0.817141
6000000, 8, 1, 0.821018
6000000, 8, 1, 0.815881
6000000, 8, 1, 0.822108
7000000, 8, 1, 0.947382
7000000, 8, 1, 0.945711
7000000, 8, 1, 0.947251
7000000, 8, 1, 0.948389
7000000, 8, 1, 0.945496
7000000, 8, 1, 0.950390
7000000, 8, 1, 0.945337
7000000, 8, 1, 0.947778
7000000, 8, 1, 0.933934
7000000, 8, 1, 0.939540
7000000, 8, 1, 0.945996
7000000, 8, 1, 0.939096
7000000, 8, 1, 0.944082
7000000, 8, 1, 0.947411
7000000, 8, 1, 0.945201
7000000, 8, 1, 0.952796
7000000, 8, 1, 0.943635
7000000, 8, 1, 0.922902
7000000, 8, 1, 0.941347
7000000, 8, 1, 0.961795
8000000, 8, 1, 1.081787
8000000, 8, 1, 1.084174
8000000, 8, 1, 1.079746
8000000, 8, 1, 1.091183
8000000, 8, 1, 1.066590
8000000, 8, 1, 1.087427
8000000, 8, 1, 1.074555
8000000, 8, 1, 1.083594
8000000, 8, 1, 1.072208
8000000, 8, 1, 1.062618
8000000, 8, 1, 1.060915
8000000, 8, 1, 1.066273
8000000, 8, 1, 1.078120
8000000, 8, 1, 1.068401
8000000, 8, 1, 1.081471
8000000, 8, 1, 1.074798
8000000, 8, 1, 1.084488
8000000, 8, 1, 1.076372
8000000, 8, 1, 1.079002
8000000, 8, 1, 1.063148
9000000, 8, 1, 1.227472
9000000, 8, 1, 1.267198
9000000, 8, 1, 1.246936
9000000, 8, 1, 1.218862
9000000, 8, 1, 1.269598
9000000, 8, 1, 1.277453
9000000, 8, 1, 1.255317
9000000, 8, 1, 1.245412
9000000, 8, 1, 1.203858
9000000, 8, 1, 1.204191
9000000, 8, 1, 1.268368
9000000, 8, 1, 1.268377
9000000, 8, 1, 1.250773
9000000, 8, 1, 1.228633
9000000, 8, 1, 1.243825
9000000, 8, 1, 1.219546
9000000, 8, 1, 1.208842
9000000, 8, 1, 1.269751
9000000, 8, 1, 1.206637
9000000, 8, 1, 1.274418
10000000, 8, 1, 1.361436
10000000, 8, 1, 1.354637
10000000, 8, 1, 1.346075
10000000, 8, 1, 1.359961
10000000, 8, 1, 1.328892
