1000000, 8, 1, 0.449326
1000000, 8, 1, 0.448214
1000000, 8, 1, 0.450282
1000000, 8, 1, 0.451001
1000000, 8, 1, 0.451579
1000000, 8, 1, 0.445935
1000000, 8, 1, 0.447120
1000000, 8, 1, 0.446563
1000000, 8, 1, 0.449175
1000000, 8, 1, 0.448286
1000000, 8, 1, 0.452841
1000000, 8, 1, 0.442663
1000000, 8, 1, 0.449360
1000000, 8, 1, 0.448902
1000000, 8, 1, 0.462793
1000000, 8, 1, 0.444194
1000000, 8, 1, 0.447895
1000000, 8, 1, 0.451390
1000000, 8, 1, 0.447758
1000000, 8, 1, 0.448933
2000000, 8, 1, 0.958071
2000000, 8, 1, 0.965677
2000000, 8, 1, 0.970713
2000000, 8, 1, 0.967739
2000000, 8, 1, 0.962682
2000000, 8, 1, 0.960595
2000000, 8, 1, 0.967698
2000000, 8, 1, 0.963036
2000000, 8, 1, 0.958945
2000000, 8, 1, 0.960474
2000000, 8, 1, 0.960958
2000000, 8, 1, 0.971952
2000000, 8, 1, 0.966520
2000000, 8, 1, 0.964492
2000000, 8, 1, 0.967339
2000000, 8, 1, 0.963019
2000000, 8, 1, 1.029130
2000000, 8, 1, 1.029745
2000000, 8, 1, 1.024639
2000000, 8, 1, 1.023274
3000000, 8, 1, 1.630178
3000000, 8, 1, 1.624937
3000000, 8, 1, 1.628782
3000000, 8, 1, 1.624190
3000000, 8, 1, 1.623935
3000000, 8, 1, 1.622828
3000000, 8, 1, 1.629466
3000000, 8, 1, 1.600760
3000000, 8, 1, 1.522028
3000000, 8, 1, 1.519038
3000000, 8, 1, 1.517575
3000000, 8, 1, 1.528603
3000000, 8, 1, 1.524457
3000000, 8, 1, 1.524221
3000000, 8, 1, 1.516077
3000000, 8, 1, 1.556466
3000000, 8, 1, 1.535193
3000000, 8, 1, 1.520187
3000000, 8, 1, 1.627759
3000000, 8, 1, 1.621636
4000000, 8, 1, 2.149033
4000000, 8, 1, 2.164268
4000000, 8, 1, 2.149417
4000000, 8, 1, 2.149230
4000000, 8, 1, 2.160731
4000000, 8, 1, 2.163674
4000000, 8, 1, 2.170164
4000000, 8, 1, 2.148703
4000000, 8, 1, 2.147218
4000000, 8, 1, 2.151638
4000000, 8, 1, 2.151898
4000000, 8, 1, 2.160289
4000000, 8, 1, 2.163810
4000000, 8, 1, 2.152609
4000000, 8, 1, 2.151439
4000000, 8, 1, 2.157977
4000000, 8, 1, 2.080900
4000000, 8, 1, 2.106733
4000000, 8, 1, 2.002256
4000000, 8, 1, 2.008603
5000000, 8, 1, 2.579734
5000000, 8, 1, 2.583142
5000000, 8, 1, 2.586761
5000000, 8, 1, 2.593078
5000000, 8, 1, 2.643552
5000000, 8, 1, 2.592449
5000000, 8, 1, 2.574813
5000000, 8, 1, 2.575754
5000000, 8, 1, 2.584417
5000000, 8, 1, 2.794902
5000000, 8, 1, 2.804002
5000000, 8, 1, 2.799315
5000000, 8, 1, 2.799424
5000000, 8, 1, 2.799963
5000000, 8, 1, 2.803231
5000000, 8, 1, 2.794369
