g++ -o build/omp_qs -fopenmp qs/main.cpp --std=c++11
parallel tasks 8 cores
1000000, 8, 1, 0.136708
1000000, 8, 1, 0.138047
1000000, 8, 1, 0.136672
1000000, 8, 1, 0.130995
1000000, 8, 1, 0.134244
1000000, 8, 1, 0.134474
1000000, 8, 1, 0.134609
1000000, 8, 1, 0.136527
1000000, 8, 1, 0.129806
1000000, 8, 1, 0.131687
1000000, 8, 1, 0.131730
1000000, 8, 1, 0.130786
1000000, 8, 1, 0.136313
1000000, 8, 1, 0.130316
1000000, 8, 1, 0.132848
1000000, 8, 1, 0.135387
1000000, 8, 1, 0.137511
1000000, 8, 1, 0.133913
1000000, 8, 1, 0.133978
1000000, 8, 1, 0.131222
2000000, 8, 1, 0.262992
2000000, 8, 1, 0.258783
2000000, 8, 1, 0.262758
2000000, 8, 1, 0.261640
2000000, 8, 1, 0.263510
2000000, 8, 1, 0.262774
2000000, 8, 1, 0.255508
2000000, 8, 1, 0.259762
2000000, 8, 1, 0.263370
2000000, 8, 1, 0.264832
2000000, 8, 1, 0.261974
2000000, 8, 1, 0.264881
2000000, 8, 1, 0.268103
2000000, 8, 1, 0.256485
2000000, 8, 1, 0.264504
2000000, 8, 1, 0.261377
2000000, 8, 1, 0.257883
2000000, 8, 1, 0.265981
2000000, 8, 1, 0.263113
2000000, 8, 1, 0.261465
3000000, 8, 1, 0.396541
3000000, 8, 1, 0.406617
3000000, 8, 1, 0.395905
3000000, 8, 1, 0.392963
3000000, 8, 1, 0.395145
3000000, 8, 1, 0.399085
3000000, 8, 1, 0.388357
3000000, 8, 1, 0.391100
3000000, 8, 1, 0.392308
3000000, 8, 1, 0.395520
3000000, 8, 1, 0.396005
3000000, 8, 1, 0.397135
3000000, 8, 1, 0.399952
3000000, 8, 1, 0.403433
3000000, 8, 1, 0.400725
3000000, 8, 1, 0.405650
3000000, 8, 1, 0.398405
3000000, 8, 1, 0.404534
3000000, 8, 1, 0.406295
3000000, 8, 1, 0.406413
4000000, 8, 1, 0.530857
4000000, 8, 1, 0.529159
4000000, 8, 1, 0.528354
4000000, 8, 1, 0.527588
4000000, 8, 1, 0.532156
4000000, 8, 1, 0.525552
4000000, 8, 1, 0.529301
4000000, 8, 1, 0.536264
4000000, 8, 1, 0.529596
4000000, 8, 1, 0.530171
4000000, 8, 1, 0.534459
4000000, 8, 1, 0.527768
4000000, 8, 1, 0.532553
4000000, 8, 1, 0.525439
4000000, 8, 1, 0.526593
4000000, 8, 1, 0.528690
4000000, 8, 1, 0.530377
