mpicc -o build/mpi_psrs psrs/mpi_psrs.c --std=c11
parallel mpi 8 cores
1000000, 8, 1, 0.064968
1000000, 8, 1, 0.065604
1000000, 8, 1, 0.064819
1000000, 8, 1, 0.064649
1000000, 8, 1, 0.064450
1000000, 8, 1, 0.064459
1000000, 8, 1, 0.066013
1000000, 8, 1, 0.064685
1000000, 8, 1, 0.064973
1000000, 8, 1, 0.064695
1000000, 8, 1, 0.066036
1000000, 8, 1, 0.065376
1000000, 8, 1, 0.064506
1000000, 8, 1, 0.064674
1000000, 8, 1, 0.064752
1000000, 8, 1, 0.065092
1000000, 8, 1, 0.064847
1000000, 8, 1, 0.067013
1000000, 8, 1, 0.065864
1000000, 8, 1, 0.065202
2000000, 8, 1, 0.124805
2000000, 8, 1, 0.124215
2000000, 8, 1, 0.126860
2000000, 8, 1, 0.124092
2000000, 8, 1, 0.125790
2000000, 8, 1, 0.123191
2000000, 8, 1, 0.125200
2000000, 8, 1, 0.127372
2000000, 8, 1, 0.125117
2000000, 8, 1, 0.123512
2000000, 8, 1, 0.124824
2000000, 8, 1, 0.127475
2000000, 8, 1, 0.126347
2000000, 8, 1, 0.125063
2000000, 8, 1, 0.126295
2000000, 8, 1, 0.126988
2000000, 8, 1, 0.125615
2000000, 8, 1, 0.125778
2000000, 8, 1, 0.124341
2000000, 8, 1, 0.125816
3000000, 8, 1, 0.187344
3000000, 8, 1, 0.185669
3000000, 8, 1, 0.186259
3000000, 8, 1, 0.186544
3000000, 8, 1, 0.186917
3000000, 8, 1, 0.189111
3000000, 8, 1, 0.185810
3000000, 8, 1, 0.184747
3000000, 8, 1, 0.186221
3000000, 8, 1, 0.187036
3000000, 8, 1, 0.187681
3000000, 8, 1, 0.186485
3000000, 8, 1, 0.188211
3000000, 8, 1, 0.186405
3000000, 8, 1, 0.187187
3000000, 8, 1, 0.186417
3000000, 8, 1, 0.188020
3000000, 8, 1, 0.186623
3000000, 8, 1, 0.186360
3000000, 8, 1, 0.186769
4000000, 8, 1, 0.248025
4000000, 8, 1, 0.248544
4000000, 8, 1, 0.249982
4000000, 8, 1, 0.250856
4000000, 8, 1, 0.250436
4000000, 8, 1, 0.249116
4000000, 8, 1, 0.251433
4000000, 8, 1, 0.249520
4000000, 8, 1, 0.250641
4000000, 8, 1, 0.248980
4000000, 8, 1, 0.250431
4000000, 8, 1, 0.250204
4000000, 8, 1, 0.250293
4000000, 8, 1, 0.251368
4000000, 8, 1, 0.249774
4000000, 8, 1, 0.251736
4000000, 8, 1, 0.248653
4000000, 8, 1, 0.249356
4000000, 8, 1, 0.250656
4000000, 8, 1, 0.249057
5000000, 8, 1, 0.313973
5000000, 8, 1, 0.313565
5000000, 8, 1, 0.312788
5000000, 8, 1, 0.310520
5000000, 8, 1, 0.311760
5000000, 8, 1, 0.313045
5000000, 8, 1, 0.312874
5000000, 8, 1, 0.312912
5000000, 8, 1, 0.310061
5000000, 8, 1, 0.311347
5000000, 8, 1, 0.309744
5000000, 8, 1, 0.310193
5000000, 8, 1, 0.314249
5000000, 8, 1, 0.312119
5000000, 8, 1, 0.310772
5000000, 8, 1, 0.313545
5000000, 8, 1, 0.311992
5000000, 8, 1, 0.311771
5000000, 8, 1, 0.311985
5000000, 8, 1, 0.310689
6000000, 8, 1, 0.373811
6000000, 8, 1, 0.371608
6000000, 8, 1, 0.372363
6000000, 8, 1, 0.366159
6000000, 8, 1, 0.366022
6000000, 8, 1, 0.367246
6000000, 8, 1, 0.367312
6000000, 8, 1, 0.365498
6000000, 8, 1, 0.366480
6000000, 8, 1, 0.368116
6000000, 8, 1, 0.367760
6000000, 8, 1, 0.366131
6000000, 8, 1, 0.367862
6000000, 8, 1, 0.365293
6000000, 8, 1, 0.381936
6000000, 8, 1, 0.370244
6000000, 8, 1, 0.366743
6000000, 8, 1, 0.365657
6000000, 8, 1, 0.369971
6000000, 8, 1, 0.370157
7000000, 8, 1, 0.436091
7000000, 8, 1, 0.433438
7000000, 8, 1, 0.434639
7000000, 8, 1, 0.431582
7000000, 8, 1, 0.436228
7000000, 8, 1, 0.434090
7000000, 8, 1, 0.433173
7000000, 8, 1, 0.437158
7000000, 8, 1, 0.433171
7000000, 8, 1, 0.435493
7000000, 8, 1, 0.434454
7000000, 8, 1, 0.431852
7000000, 8, 1, 0.435782
7000000, 8, 1, 0.436311
7000000, 8, 1, 0.432167
7000000, 8, 1, 0.435513
7000000, 8, 1, 0.436359
7000000, 8, 1, 0.433667
7000000, 8, 1, 0.433184
7000000, 8, 1, 0.435485
8000000, 8, 1, 0.511682
8000000, 8, 1, 0.495954
8000000, 8, 1, 0.493549
8000000, 8, 1, 0.496539
8000000, 8, 1, 0.499495
8000000, 8, 1, 0.505163
8000000, 8, 1, 0.495160
8000000, 8, 1, 0.497780
8000000, 8, 1, 0.507509
8000000, 8, 1, 0.498131
8000000, 8, 1, 0.493933
8000000, 8, 1, 0.499415
8000000, 8, 1, 0.497151
8000000, 8, 1, 0.495859
8000000, 8, 1, 0.512742
8000000, 8, 1, 0.497274
8000000, 8, 1, 0.504465
8000000, 8, 1, 0.498141
